Injury,State,FireDeptID,Month,Day,Year,IncidentNumber,IncidentType,AddressIsWildland,AidGivenOrReceived,TimeNotified,TimeArrived,ShiftCoveringIncident,Alarms,District,ActionTaken1,ActionTaken2,ActionTaken3,ApparatusUsed,SuppressionApparatus,EMSApparatus,OtherApparatus,SuppressionPersonnel,EMSPersonnel,OtherPersonnel,MutualAid,PropertyUseCode,Address,ZipCode
0,NE,01002,7,24,1999,0001248,320,N,N,0045,0051,B,,900,34,,,N,0,0,1,7,0,0,N,449,13955 FLANAGAN #102,68010
0,NE,01002,7,25,1999,0001302,730,N,N,0001,0001,,,,86,,,N,0,0,0,0,0,0,N,UUU,,
0,NE,01002,7,25,1999,0001303,730,N,N,0530,0534,A,,900,86,,,N,2,0,1,9,0,0,N,599,13803 FLANAGAN BLVD,68010
0,NE,01002,7,26,1999,0001262,730,N,N,0026,0029,B,,900,86,,,N,2,0,0,8,0,0,N,639,13940 GUTOWSKI ROAD,68010
0,NE,01002,7,27,1999,0001273,730,N,N,1648,1652,A,,900,86,,,N,1,0,0,9,0,0,N,459,136 MAHER DRIVE,68010
0,NE,01002,7,28,1999,0001279,730,N,N,1332,1335,C,,900,86,,,N,2,0,0,7,0,0,N,459,13969 WALSH DRIVE,68010
0,NE,01002,7,28,1999,0001280,730,N,N,1603,1606,B,,900,86,,,N,2,0,0,8,0,0,N,459,13969 WALSH DRIVE,68010
0,NE,01002,7,29,1999,0001294,320,N,N,1623,1626,A,,900,34,,,N,0,0,1,8,0,0,N,599,14057 FLANAGAN BLVD,68010
0,NE,01002,8,02,1999,0001322,740,N,N,2340,2346,A,,900,86,,,N,2,0,0,11,0,0,N,215,13803 FLANAGAN BLVD,68010
0,NE,01002,8,02,1999,0001327,110,N,N,1255,1300,A,,900,00,,,N,2,0,0,8,0,0,N,449,13963 FLANAGAN BLVD,68010
0,NE,01002,8,02,1999,0001331,320,N,N,1701,1702,B,,900,34,,,N,0,0,1,6,0,0,N,419,13940 GUTOWSKI DRIVE,68010
0,NE,01002,8,03,1999,0001334,740,N,N,0431,0437,C,,900,86,,,N,2,0,0,7,0,0,N,215,13803 FLANAGAN BLVD,68010
0,NE,01002,8,03,1999,0001335,571,N,N,0907,0934,B,,,41,,,N,0,0,1,10,0,0,N,UUU,30TH AND STATE ST,
0,NE,01002,8,05,1999,0001342,320,N,N,2225,2228,B,,900,34,,,N,1,0,1,9,0,0,N,459,14110 ALEXIAN CIRCLE,68010
0,NE,01002,8,10,1999,0001388,320,N,N,2205,2208,B,,900,34,,,N,0,0,1,7,0,0,N,639,13943 GUTOWSKI RD,68010
0,NE,01002,8,11,1999,0001382,730,N,N,0832,0834,C,,900,86,,,N,2,0,0,7,0,0,N,459,14032 WALSH DRIVE,68010
0,NE,01002,8,11,1999,0001386,110,N,N,2026,2030,C,,900,41,,,N,2,0,0,9,0,0,N,449,13955 FLANAGAN #101,68010
0,NE,01002,8,12,1999,0001389,730,N,N,0243,0250,A,,900,86,,,N,1,0,0,9,0,0,N,459,14032 WALSH DRIVE,68010
0,NE,01002,8,13,1999,0001396,320,N,N,1150,1153,A,,900,34,,,N,1,0,1,9,0,0,N,131,13943 DOWD DRIVE,68010
0,NE,01002,8,14,1999,0001400,730,N,N,0047,0052,A,,900,86,,,N,1,0,0,10,0,0,N,449,13965 FLANAGAN #102,68010
0,NE,01002,8,16,1999,0001419,410,N,N,0950,0952,A,,900,86,,,N,1,0,0,7,0,0,N,459,14153 WALSH DRIVE,68010
0,NE,01002,8,17,1999,0001426,320,N,N,1205,1207,C,,900,34,,,N,1,0,1,7,0,0,N,639,13940 GUTOWSKI ROAD,68010
0,NE,01002,8,20,1999,0001446,730,N,N,2128,2134,B,,900,86,,,N,2,0,0,9,0,0,N,459,216 MAHER DRIVE,68010
0,NE,01002,8,20,1999,0001449,730,N,N,2328,2340,A,,900,86,,,N,1,0,0,7,0,0,N,459,216 MAHER DRIVE,68010
0,NE,01002,8,23,1999,0001464,740,N,N,1301,1305,C,,900,86,,,N,2,0,0,8,0,0,N,459,14153 WALSH DRIVE,68010
0,NE,01002,8,24,1999,0001469,320,N,N,1527,1532,B,,900,34,,,N,1,0,1,13,0,0,N,215,122 HEROES BLVD,68010
0,NE,01002,8,26,1999,0001477,140,N,N,0702,0706,A,,900,86,,,N,2,0,0,11,0,0,N,UUU,14600 GIANELLI CIRCLE,68010
0,NE,01002,9,02,1999,0001518,410,N,N,1830,1834,B,,900,86,,,N,1,0,0,6,0,0,N,449,14188 MOTHER THERESA,68010
0,NE,01002,9,03,1999,0001524,740,N,N,1324,1326,A,,900,86,,,N,1,0,0,8,0,0,N,599,13603 FLANAGAN BLVD,68010
0,NE,01002,9,03,1999,0001526,410,N,N,1359,1402,B,,900,41,,,N,1,0,0,5,0,0,N,459,183 MAHER DRIVE,68010
0,NE,01002,9,07,1999,0001549,730,N,N,2136,2139,A,,900,86,,,N,2,0,0,11,0,0,N,449,14015 FLANAGAN #300,68010
0,NE,01002,9,08,1999,0001555,410,N,N,1532,1534,B,,900,86,,,N,2,0,1,9,0,0,N,599,13602 FLANAGAN BLVD,68010
0,NE,01002,9,12,1999,0001581,110,N,N,1131,1138,C,,900,41,,,N,2,0,0,11,0,0,N,449,13963 FLANAGAN #201,68010
0,NE,01002,9,16,1999,0001600,140,N,N,2136,2140,B,,900,11,,,N,2,0,0,8,0,0,N,459,162 MAHER DRIVE,68010
0,NE,01002,9,20,1999,0001680,110,N,N,0841,0843,C,,900,41,,,N,2,0,0,11,0,0,N,449,14188 MOTHER THERESA,68010
0,NE,01002,9,22,1999,0001633,320,N,N,0930,0932,A,,900,34,,,N,0,0,1,8,0,0,N,599,14057 FLANAGAN BLVD,68010
0,NE,01002,9,26,1999,0001663,410,N,N,1635,1638,B,,900,86,,,N,2,0,1,13,0,0,N,449,14015 FLANAGAN #300,68010
0,NE,01002,9,28,1999,0001682,320,N,N,0928,0931,C,,900,34,,,N,1,0,1,12,0,0,N,459,308 SUDYKA DRIVE,68010
0,NE,01002,9,29,1999,0001683,320,N,N,0912,0915,A,,900,34,,,N,1,0,1,9,0,0,N,215,13727 FLANAGAN BLVD,68010
0,NE,01002,10,03,1999,0001706,740,N,N,1306,1309,A,,900,34,,,N,1,0,0,24,0,0,N,459,105 MAHER DRIVE,68010
0,NE,01002,10,04,1999,0001711,440,N,N,0905,0908,B,,900,41,,,N,1,0,0,8,0,0,N,599,13603 FLANAGAN BLVD,68010
0,NE,01002,10,06,1999,0001730,320,N,N,2001,2007,C,,900,34,,,N,1,0,1,11,0,0,N,639,13940 GUTOWSKI,68010
0,NE,01002,10,08,1999,0001750,440,N,N,1542,1546,B,,900,41,,,N,1,0,0,9,0,0,N,459,113 MAHER DRIVE,68010
0,NE,01002,10,11,1999,0001763,320,N,N,0239,0243,A,,900,34,,,N,1,0,1,10,0,0,N,459,14110 ALEXIAN CIRCLE,68010
0,NE,01002,10,14,1999,0001781,320,N,N,1645,1647,A,,900,34,,,N,1,0,1,9,0,0,N,419,14031 WALSH DRIVE,68010
0,NE,01002,10,14,1999,0001783,320,N,N,2333,2336,A,,900,34,,,N,0,0,1,10,0,0,N,459,14109 ALEXIAN CIRCLE,68010
0,NE,01002,10,18,1999,0001800,651,N,N,2150,2153,C,,900,86,,,N,2,0,1,13,0,0,N,459,302 SUDYKA DRIVE,68010
0,NE,01002,10,30,1999,0001862,740,N,N,1708,1712,A,,900,86,,,N,2,0,1,13,0,0,N,459,136 MAHER DRIVE,68010
0,NE,01002,11,04,1999,0001905,740,N,N,0924,0927,C,,900,86,,,N,2,0,0,8,0,0,N,459,350 DOYLE DRIVE,68010
0,NE,01002,11,04,1999,0001910,410,N,N,1649,1655,B,,900,86,,,N,2,0,0,9,0,0,N,459,305 SUDYKA DRIVE,68010
0,NE,01002,11,04,1999,0001912,320,N,N,2121,2124,B,,900,34,,,N,1,0,1,11,0,0,N,419,13955 FLANAGAN #101,68010
0,NE,01002,11,06,1999,0001932,110,N,N,1523,1527,A,,900,41,,,N,2,0,0,13,0,0,N,459,105 MAHER DRIVE,68010
0,NE,01002,11,07,1999,0001941,110,N,N,1706,1710,A,,900,41,,,N,2,0,0,11,0,0,N,459,13969 FLANAGAN BLVD,68010
0,NE,01002,11,08,1999,0001946,410,N,N,0855,0859,C,,900,41,,,N,2,0,0,10,0,0,N,419,14617 GIANELLI CIRCLE,68010
0,NE,01002,11,08,1999,0001953,410,N,N,2348,2352,B,,900,41,,,N,2,0,0,8,0,0,N,459,162 MAHER DRIVE,68010
0,NE,01002,11,09,1999,0001959,410,N,N,1631,1633,A,,900,86,,,N,2,0,1,14,0,0,N,599,13628 FLANAGAN BLVD,68010
0,NE,01002,11,10,1999,0001966,740,N,N,1305,1307,A,,900,86,,,N,1,0,0,10,0,0,N,599,13603 FLANAGAN BLVD,68010
0,NE,01002,11,11,1999,0001972,320,N,N,1128,1130,C,,900,34,,,N,0,0,1,10,0,0,N,213,14124 NORTON DRIVE,68010
0,NE,01002,11,13,1999,0001989,320,N,N,1510,1516,B,,900,34,,,N,0,0,1,6,0,0,N,215,13803 FLANAGAN BLVD,68010
0,NE,01002,11,17,1999,0002017,320,N,N,2028,2031,A,,900,34,,,N,0,0,1,9,0,0,N,449,417 LACHIMA,68010
0,NE,01002,11,17,1999,0002018,320,N,N,2151,2153,B,,900,34,,,N,0,0,1,9,0,0,N,639,13943 GUTOWSKI RD,68010
0,NE,01002,11,18,1999,0002023,320,N,N,1258,1300,C,,900,34,,,N,0,0,1,7,0,0,N,639,13943 GUTOWSKI RD,68010
0,NE,01002,11,18,1999,0002025,110,N,N,1551,1553,A,1,900,11,,,N,2,0,0,12,0,0,N,459,141 MAHER DRIVE,68010
0,NE,01002,11,18,1999,0002029,900,N,N,2337,2341,B,,900,86,,,N,2,0,1,13,0,0,N,215,13947 FLANAGAN BLVD,68010
0,NE,01002,11,21,1999,0002032,571,N,N,1358,1358,A,,,00,,,N,0,0,0,10,0,0,N,UUU,WEST CUNNINGHAM LAKE,
0,NE,01002,11,21,1999,0002041,320,N,N,2214,2222,A,,900,34,,,N,0,0,1,9,0,0,N,449,13945 FLANAGAN #201,68010
0,NE,01002,11,26,1999,0002065,410,N,N,2046,2051,C,,900,86,,,N,2,0,0,10,0,0,N,639,13943 GUTOWSKI DRIVE,68010
0,NE,01002,11,28,1999,0002072,740,N,N,1330,1334,A,,900,86,,,N,1,0,0,9,0,0,N,459,350 DOYLE DRIVE,68010
0,NE,01002,12,06,1999,0002127,320,N,N,0840,0845,B,,900,34,,,N,0,0,1,11,0,0,N,213,14124 NORTON DRIVE,68010
0,NE,01002,12,07,1999,0002132,320,N,N,0837,0840,B,,900,34,,,N,1,0,1,10,0,0,N,965,378 BUCHER DRIVE,68010
0,NE,01002,12,07,1999,0002134,320,N,N,1812,1815,B,,900,34,,,N,1,0,1,12,0,0,N,459,221 MAHER DRIVE,68010
0,NE,01002,12,10,1999,0002152,320,N,N,2104,2109,A,,900,34,,,N,1,0,1,7,0,0,N,449,13971 FLANAGAN #300,68010
0,NE,01002,12,10,1999,0002162,320,N,N,2008,2010,B,,900,34,,,N,0,0,1,11,0,0,N,639,13943 GUTOWSKI,68010
0,NE,01002,12,11,1999,0002155,320,N,N,1209,1214,A,,900,34,,,N,1,0,1,8,0,0,N,449,13971 FLANAGAN BLVD,68010
0,NE,01002,12,12,1999,0002163,410,N,N,2018,2022,C,,900,41,,,N,1,0,1,10,0,0,N,419,14538 GIANELLI CIRCLE,68010
0,NE,01002,12,13,1999,0002169,320,N,N,1019,1020,A,,900,34,,,N,0,0,1,6,0,0,N,213,14343 NORTON DRIVE,68010
0,NE,01002,12,14,1999,0002180,730,N,N,2218,2228,A,,900,86,,,N,1,0,0,6,0,0,N,459,129 MAHER DRIVE,68010
0,NE,01002,12,15,1999,0002186,740,N,N,1653,1657,C,,900,86,,,N,1,0,0,6,0,0,N,182,13715 FLANAGAN BLVD,68010
0,NE,01002,12,17,1999,0002196,740,N,N,0928,0931,C,,900,86,,,N,1,0,0,11,0,0,N,459,13630 KUHN DRIVE,68010
0,NE,01002,12,18,1999,0002208,730,N,N,1820,1824,A,,900,86,,,N,2,0,0,8,0,0,N,459,208 MAHER DRIVE,68010
0,NE,01002,12,21,1999,0002226,320,N,N,1120,1123,C,,900,34,,,N,1,0,1,10,0,0,N,131,13943 DOWD DRIVE,68010
0,NE,01002,12,21,1999,0002230,740,N,N,2310,2314,B,,900,86,,,N,2,0,0,8,0,0,N,459,13965 FLANAGAN BLVD,68010
0,NE,01002,12,28,1999,0002269,110,N,N,0915,0918,C,,900,86,,,N,2,0,1,9,0,0,N,599,13603 FLANAGAN BLVD,68010
0,NE,01002,12,30,1999,0002284,410,N,N,1341,1343,B,,900,86,,,N,1,0,1,9,0,0,N,459,14121 ALEXIAN CIRCLE,68010
0,NE,01002,12,30,1999,0002285,320,N,N,1444,1446,A,,900,34,,,N,1,0,1,9,0,0,N,449,13955 FLANAGAN #201,68010
0,NE,01002,12,30,1999,0002286,571,N,N,1650,1700,A,,900,91,,,N,0,0,1,9,0,0,N,UUU,BERGAN TO IMMANUAL,
0,NE,01003,1,01,1999,0000002,320,N,N,1245,1246,B,1,204,86,,,N,1,0,1,6,0,0,N,961,20400 W MAPLE RD,68022
0,NE,01003,1,05,1999,0000006,300,N,1,0930,0938,A,1,203,22,31,,N,1,0,1,7,0,0,N,961,192ND W CENTER RD,
0,NE,01003,1,05,1999,0000007,740,N,1,0800,0800,A,1,207,86,,,N,1,0,0,6,0,0,N,419,14817 ERSKIN DR,
0,NE,01003,1,09,1999,0000008,300,N,N,1820,1837,C,1,203,22,31,,N,1,0,1,10,0,0,N,961,192ND AND DODGE,68022
0,NE,01003,1,09,1999,0000010,130,N,N,1400,1408,A,1,201,11,,,N,2,0,0,12,0,0,N,961,204TH Q ST,68022
0,NE,01003,1,11,1999,0000011,740,N,N,1350,1350,A,1,203,86,,,N,0,0,0,4,0,0,N,419,17530 LEAVENWORTH,
0,NE,01003,1,13,1999,0000093,600,N,N,1432,1432,B,1,207,92,,,N,1,0,0,4,0,0,N,311,15345 W MAPLE RD,68116
0,NE,01003,1,14,1999,0000013,130,N,N,1710,1715,B,1,207,11,,,N,2,0,0,8,0,0,N,961,15600 W MAPLE RD,68010
0,NE,01003,1,16,1999,0000015,300,N,N,0930,0935,A,1,202,22,31,,N,1,0,1,8,0,0,N,961,200TH & DODGE,68022
0,NE,01003,1,20,1999,0000018,440,N,N,1337,1338,B,1,205,41,,,N,1,0,0,4,0,0,N,571,501 N STATE,68022
0,NE,01003,1,22,1999,0000019,300,N,N,0800,0804,A,1,204,22,31,,N,1,0,1,6,0,0,N,961,204TH & DODGE,68022
0,NE,01003,1,22,1999,0000020,410,N,N,2120,2128,C,1,204,41,,,N,1,0,0,6,0,0,N,961,206TH & MAPLE,68022
0,NE,01003,1,26,1999,0000021,320,N,1,0924,0930,B,1,207,34,,,N,1,0,1,5,0,0,N,961,15600 W MAPLE RD,68116
0,NE,01003,1,30,1999,0000023,730,N,N,1735,1742,A,1,207,86,,,N,1,0,0,4,0,0,N,429,14705 MANDERSON PLZ,
0,NE,01003,2,01,1999,0000025,410,N,N,0710,0713,B,1,202,92,,,N,1,0,0,3,0,0,N,961,204 & PACIFIC,
0,NE,01003,2,01,1999,0000027,150,N,N,1700,1710,B,1,203,11,,,N,1,0,0,11,0,0,N,UUU,17518 HOWARD ST,68118
0,NE,01003,2,03,1999,0000029,900,N,1,2015,2022,C,1,203,86,,,N,2,0,0,12,0,0,N,419,2227 S 189TH CIRCLE,68022
0,NE,01003,2,06,1999,0000032,320,N,1,1430,1438,B,1,207,22,31,,N,1,0,2,8,0,0,N,961,15600 FORT,68116
0,NE,01003,2,09,1999,0000035,300,N,1,0730,0735,A,1,203,22,31,,N,1,0,1,7,0,0,N,961,180 PACIFIC,
0,NE,01003,2,11,1999,0000036,320,N,1,1012,1020,B,1,203,86,,,N,1,0,1,4,0,0,N,961,18000 W DODGE RD,68022
0,NE,01003,2,11,1999,0000037,320,N,1,1245,1255,A,1,203,86,,,N,1,0,1,4,0,0,N,961,18000 W DODGE RD,68022
0,NE,01003,2,11,1999,0000038,730,N,N,1817,1830,C,1,202,92,,,N,1,0,0,5,0,0,N,419,21430 SKYRIDGE RD,68022
0,NE,01003,2,16,1999,0000040,300,N,1,1405,1412,A,1,206,22,31,,N,1,0,1,7,0,0,N,961,156 FORT,68022
0,NE,01003,2,17,1999,0000041,652,N,1,1250,1254,A,1,204,86,,,N,1,0,0,4,0,0,N,419,721 HILLCREST,68022
0,NE,01003,2,17,1999,0000042,730,N,N,1445,1446,A,1,203,92,,,N,1,0,0,4,0,0,N,419,2017 S 182 CIRCLE,68022
0,NE,01003,2,20,1999,0000043,740,N,1,1315,1327,B,1,203,86,,,N,1,0,0,5,0,0,N,419,1803 S 173RD,
0,NE,01003,2,26,1999,0000045,730,N,N,0935,0936,B,1,203,92,,,N,1,0,0,4,0,0,N,419,2017 S 102 CIRCLE,68116
0,NE,01003,2,27,1999,0000046,740,N,N,1030,1035,A,1,205,86,,,N,1,0,0,6,0,0,N,215,711 VETERANS DR,68002
0,NE,01003,2,27,1999,0000047,300,N,N,2310,2315,C,1,204,22,31,,N,1,0,0,0,0,0,N,961,RAILROAD AV & MAIN ST,68022
0,NE,01003,2,28,1999,0000048,730,N,1,1810,1820,C,1,203,86,,,N,1,0,0,5,0,0,N,419,1509 S 183RD CIRCLE,68130
0,NE,01003,2,28,1999,0000049,130,N,N,1837,1840,C,1,202,11,,,N,2,0,0,6,0,0,N,962,21388 LEAVENWORTH,68022
0,NE,01003,2,28,1999,0000050,730,N,N,1945,1955,C,1,205,86,,,N,1,0,0,8,0,0,N,241,204 DODGE,68022
0,NE,01003,2,28,1999,0000051,900,N,1,2050,2058,C,1,203,86,,,N,1,0,0,6,0,0,N,419,1509 S 183RD CIRCLE,68130
0,NE,01003,3,03,1999,0000053,440,N,N,0935,0942,B,1,203,11,,,N,1,0,0,4,0,0,N,961,17400 W DODGE RD,68022
0,NE,01003,3,07,1999,0000056,410,N,N,0913,0915,A,1,600,86,,,N,1,0,0,4,0,0,N,519,15757 HADAN DR,
0,NE,01003,3,07,1999,0000057,410,N,N,1217,1220,A,1,800,86,,,N,1,0,0,4,0,0,N,961,228 W DODGE RD,68022
0,NE,01003,3,08,1999,0000058,320,N,N,0034,0050,C,1,203,34,,,N,1,0,1,8,0,0,N,961,18500 W DODGE RD,68022
0,NE,01003,3,09,1999,0000059,110,N,1,1820,1828,C,1,205,11,,,N,2,0,1,15,0,0,N,419,833 GATEWAY RD,68022
0,NE,01003,3,10,1999,0000060,320,N,N,2233,2242,C,1,208,34,,,N,1,0,1,8,0,0,N,962,6045 N 216,68022
0,NE,01003,3,17,1999,0000063,130,N,N,1215,1217,A,1,205,86,,,N,1,0,0,5,0,0,N,961,192ND MAPLE,68022
0,NE,01003,3,18,1999,0000064,900,N,N,0630,0638,A,1,202,86,,,N,1,0,0,4,0,0,N,419,21606 ARBOR,68022
0,NE,01003,3,21,1999,0000066,300,N,N,1434,1441,B,1,202,22,31,,N,1,0,1,6,0,0,N,961,204 CENTER,68022
0,NE,01003,3,27,1999,0000069,730,N,1,0953,0958,B,1,207,86,,,N,1,0,0,6,0,0,N,419,3523 N 150 AV,
0,NE,01003,3,28,1999,0000070,410,N,N,1655,1655,B,1,205,41,,,N,1,0,0,4,0,0,N,571,501 STATE,68022
0,NE,01003,3,29,1999,0000071,740,N,1,1330,1338,A,1,203,86,,,N,1,0,0,5,0,0,N,419,16461 S 187 CIRCLE,68130
0,NE,01003,4,01,1999,0000074,740,N,N,0028,0035,C,,900,92,,,N,0,0,0,5,0,0,N,419,141 MAHER,68010
0,NE,01003,4,02,1999,0000075,320,N,N,1614,1620,B,1,203,86,,,N,1,0,1,4,0,0,N,419,18727 BLONDO,68022
0,NE,01003,4,03,1999,0000077,440,N,N,2359,0010,C,,203,86,,,N,1,0,0,5,0,0,N,419,1850 S 177,68130
0,NE,01003,4,04,1999,0000078,300,N,1,1929,1936,C,1,206,22,31,,N,1,0,1,8,0,0,N,961,156 MAPLE,
0,NE,01003,4,05,1999,0000079,300,N,N,1551,1555,A,1,202,22,31,,N,1,0,1,9,0,0,N,961,HY 31 & DODGE,68022
0,NE,01003,4,07,1999,0000080,140,N,N,2017,2025,C,1,207,86,,,N,1,0,0,6,0,0,N,931,153 AV & LOCUST,
0,NE,01003,4,08,1999,0000081,740,N,N,1158,1202,B,1,204,86,,,N,1,0,0,6,0,0,N,213,500 HILLCREST,68022
0,NE,01003,4,09,1999,0000082,320,N,1,0557,0608,B,1,201,34,,,N,1,0,1,4,0,0,N,961,20400 CENTER,68022
0,NE,01003,4,11,1999,0000083,140,N,N,1705,1712,A,1,203,11,,,N,2,0,2,14,0,0,N,931,174 W DODGE RD,
0,NE,01003,4,13,1999,0000085,730,N,1,1645,1650,B,1,207,86,,,N,1,0,0,4,0,0,N,311,15345 W MAPLE RD,68116
0,NE,01003,4,16,1999,0000088,730,N,N,0543,0556,C,1,207,86,,,N,1,0,0,3,0,0,N,311,156 MAPLE,
0,NE,01003,4,19,1999,0000090,140,N,N,1230,1233,B,1,204,11,,,N,1,0,1,4,0,0,N,951,501 STATE,68022
0,NE,01003,4,21,1999,0000092,730,N,1,1400,1408,B,1,203,86,,,N,1,0,0,4,0,0,N,419,17309 PACIFIC,68022
0,NE,01003,4,23,1999,0000094,130,N,N,2053,2100,D,1,201,11,,,N,1,0,0,4,0,0,N,961,3000 S 204,68022
0,NE,01003,4,24,1999,0000095,651,N,N,0005,0010,C,1,206,86,,,N,1,0,0,11,0,0,N,429,3805 N 154 COAST,
0,NE,01003,4,25,1999,0000096,140,N,N,1115,1120,B,1,204,86,,,N,2,0,0,6,0,0,N,931,715 N 210,68022
0,NE,01003,4,25,1999,0000097,140,N,N,1330,1334,B,1,205,86,,,N,1,0,1,6,0,0,N,931,19700 W MAPLE RD,68022
0,NE,01003,4,28,1999,0000099,730,N,N,1320,1326,A,1,204,86,,,N,1,0,0,5,0,0,N,419,21430 SKY RIDGE RD,68022
0,NE,01003,4,28,1999,0000100,730,N,N,1635,1642,A,1,208,86,,,N,1,0,0,5,0,0,N,419,9424 N 186,68007
0,NE,01003,4,28,1999,0000101,651,N,N,2000,2015,C,1,208,86,,,N,1,0,0,4,0,0,N,961,21600 W MAPLE RD,68022
0,NE,01003,5,03,1999,0000104,300,N,N,1526,1530,C,1,,34,,,N,3,0,1,4,0,0,N,961,153 & BLONDO ST,
0,NE,01003,5,03,1999,0000105,300,N,N,1700,1705,C,1,,34,,,N,1,0,1,9,0,0,N,962,220 & BLONDO,
0,NE,01003,5,03,1999,0000106,140,N,N,1917,1922,C,1,,11,,,N,2,0,1,14,0,0,N,419,21502 CEDARWOOD,68022
0,NE,01003,5,04,1999,0000108,300,N,N,0803,0805,A,1,205,22,31,,N,1,0,1,5,0,0,N,961,204 HOPPER,68022
0,NE,01003,5,04,1999,0000109,740,N,N,1131,1137,A,1,201,86,,,N,1,0,0,5,0,0,N,629,215 W CENTER RD,68022
0,NE,01003,5,06,1999,0000111,300,N,N,0900,0905,A,1,,22,31,,N,1,0,1,5,0,0,N,961,150 MAPLE,68022
0,NE,01003,5,07,1999,0000112,730,N,N,0730,0735,C,1,,86,,,N,1,0,0,4,0,0,N,629,21401 WEST CENTER,68022
0,NE,01003,5,07,1999,0000113,730,N,N,1027,1033,C,1,,86,,,N,1,0,0,5,0,0,N,419,23551 WEST Q RD,68022
0,NE,01003,5,08,1999,0000114,651,N,N,1700,1707,A,1,201,86,,,N,2,0,0,5,0,0,N,419,3939 S 226TH ST,68022
0,NE,01003,5,10,1999,0000116,730,N,1,0710,0710,B,1,207,86,,,N,1,0,0,4,0,0,N,311,15345 W MAPLE RD,68116
0,NE,01003,5,13,1999,0000120,730,N,N,1943,1947,B,1,205,86,,,N,1,0,0,4,0,0,N,215,711 VETERANS,68022
0,NE,01003,5,15,1999,0000121,730,N,N,1320,1321,B,1,900,92,,,N,1,0,0,4,0,0,N,419,14110 FLANAGAN,68010
0,NE,01003,5,16,1999,0000122,730,N,N,0035,0038,B,1,205,86,,,N,1,0,0,4,0,0,N,419,ELKHORN,
0,NE,01003,5,17,1999,0000124,340,N,N,0230,0235,C,1,,92,,,N,1,0,1,11,0,0,N,952,ELKHORN,
0,NE,01003,5,17,1999,0000125,320,N,N,1820,1825,B,1,203,34,,,N,2,0,1,9,0,0,N,961,100 N 204,68022
0,NE,01003,5,20,1999,0000126,300,N,N,0800,0805,C,1,,34,,,N,1,0,1,4,0,0,N,965,711 VETERANS DR,68022
0,NE,01003,5,20,1999,0000127,651,N,N,1520,1522,C,1,,86,,,N,1,0,0,5,0,0,N,419,825 MARY ST,68022
0,NE,01003,5,20,1999,0000128,730,N,N,1910,1915,C,1,,86,,,N,1,0,0,6,0,0,N,629,21401 W CENTER RD,68022
0,NE,01003,5,21,1999,0000129,410,N,1,0830,0832,A,1,205,41,,,N,1,0,0,5,0,0,N,962,204TH DOUGLAS,68022
0,NE,01003,5,21,1999,0000130,300,N,N,1358,1405,A,1,203,22,31,,N,1,0,1,6,0,0,N,961,180TH & DODGE,
0,NE,01003,5,25,1999,0000131,320,N,N,0216,0231,B,1,201,34,,,N,1,0,1,4,0,0,N,961,6300 S 245,68022
0,NE,01003,5,25,1999,0000132,300,N,N,1755,1759,A,1,203,22,31,,N,1,0,2,9,0,0,N,961,176 DODGE,
0,NE,01003,5,26,1999,0000133,730,N,N,0915,0915,B,1,207,92,,,N,1,0,0,4,0,0,N,419,14472 ERSKINE,68022
0,NE,01003,5,27,1999,0000134,300,N,N,1606,1608,A,1,204,22,31,,N,1,0,1,5,0,0,N,961,RAMBLEWOOD DR MAPLE,68022
0,NE,01003,5,27,1999,0000135,651,N,N,1133,1139,A,1,,86,,,N,1,0,0,12,0,0,N,961,204TH W CENTER RD,68022
0,NE,01003,5,28,1999,0000136,740,N,N,0145,0152,A,1,,86,,,N,1,0,0,6,0,0,N,UUU,21401 W CENTER RD,68022
0,NE,01003,5,29,1999,0000137,631,N,N,0030,0036,B,1,206,86,,,N,1,0,0,4,0,0,N,419,16400 W MAPLE 68116,
0,NE,01003,5,30,1999,0000138,730,N,N,2005,2010,B,1,207,86,,,N,1,0,0,4,0,0,N,311,15345 W MAPLE RD,68022
0,NE,01003,6,01,1999,0000139,320,N,N,1230,1238,B,1,203,22,31,,N,1,0,1,4,0,0,N,961,19200 W CENTER RD,68022
0,NE,01003,6,01,1999,0000140,320,N,1,1455,1459,B,1,204,22,31,,N,1,0,1,4,0,0,N,961,HY 31 AND DODGE,68022
0,NE,01003,6,01,1999,0000141,730,N,N,1730,1739,B,1,201,86,,,N,1,0,0,4,0,0,N,629,21400 W CENTER RD,68022
0,NE,01003,6,01,1999,0000142,730,N,N,2344,2355,B,1,201,86,,,N,1,0,0,3,0,0,N,629,21411 W CENTER RD,68022
0,NE,01003,6,02,1999,0000143,730,N,N,0408,0412,B,1,205,86,,,N,1,0,0,3,0,0,N,559,20100 W MAPLE RD,68022
0,NE,01003,6,03,1999,0000144,730,N,N,0440,0450,C,1,,86,,,N,1,0,0,6,0,0,N,142,2410 S 217TH,68022
0,NE,01003,6,03,1999,0000145,740,N,N,1430,1439,A,1,201,86,,,N,1,0,1,5,0,0,N,629,21401 W CENTER AV,68022
0,NE,01003,6,04,1999,0000146,140,N,1,1115,1125,C,1,207,86,,,N,1,0,2,4,0,0,N,981,156 & FORT ST,
0,NE,01003,6,04,1999,0000147,300,N,N,2210,2218,C,1,203,22,31,,N,1,0,1,5,0,0,N,961,168TH & DODGE,
